Step,Balance,Shares Held,Net Worth,Profit
1041,1248.9964599609375,7,12802.566528320312,2802.5665283203125
1042,1248.9964599609375,7,12796.1962890625,2796.1962890625
1043,12869.416870117188,0,12869.416870117188,2869.4168701171875
1044,1330.89697265625,7,12869.416870117188,2869.4168701171875
1045,1330.89697265625,7,12911.767211914062,2911.7672119140625
1046,1330.89697265625,7,12746.076904296875,2746.076904296875
1047,1330.89697265625,7,12813.837280273438,2813.8372802734375
1048,1330.89697265625,7,12750.557006835938,2750.5570068359375
1049,1330.89697265625,7,12593.197143554688,2593.1971435546875
1050,1330.89697265625,7,12688.8173828125,2688.8173828125
1051,12834.557006835938,0,12834.557006835938,2834.5570068359375
1052,1334.8865966796875,7,12834.557006835938,2834.5570068359375
1053,1334.8865966796875,7,12717.796630859375,2717.796630859375
1054,12622.526733398438,0,12622.526733398438,2622.5267333984375
1055,1168.0068359375,7,12622.526733398438,2622.5267333984375
1056,12555.11669921875,0,12555.11669921875,2555.11669921875
1057,1081.83642578125,7,12555.11669921875,2555.11669921875
1058,1081.83642578125,7,12644.5068359375,2644.5068359375
1059,1081.83642578125,7,12484.346801757812,2484.3468017578125
1060,12199.166015625,0,12199.166015625,2199.166015625
1061,1052.1556396484375,7,12199.166015625,2199.166015625
1062,12063.785400390625,0,12063.785400390625,2063.785400390625
1063,947.5751953125,7,12063.785400390625,2063.785400390625
1064,947.5751953125,7,12170.395263671875,2170.395263671875
1065,947.5751953125,7,12239.974853515625,2239.974853515625
1066,947.5751953125,7,12191.535400390625,2191.535400390625
1067,947.5751953125,7,12252.294921875,2252.294921875
1068,947.5751953125,7,12246.134887695312,2246.1348876953125
1069,12255.445434570312,0,12255.445434570312,2255.4454345703125
1070,12255.445434570312,0,12255.445434570312,2255.4454345703125
1071,12255.445434570312,0,12255.445434570312,2255.4454345703125
1072,12255.445434570312,0,12255.445434570312,2255.4454345703125
1073,12255.445434570312,0,12255.445434570312,2255.4454345703125
1074,12255.445434570312,0,12255.445434570312,2255.4454345703125
1075,494.1158447265625,7,12255.445434570312,2255.4454345703125
1076,12271.615844726562,0,12271.615844726562,2271.6158447265625
1077,537.7957763671875,7,12271.615844726562,2271.6158447265625
1078,537.7957763671875,7,12304.166015625,2304.166015625
1079,12363.3857421875,0,12363.3857421875,2363.3857421875
1080,12363.3857421875,0,12363.3857421875,2363.3857421875
1081,12363.3857421875,0,12363.3857421875,2363.3857421875
1082,516.6556396484375,7,12363.3857421875,2363.3857421875
1083,516.6556396484375,7,12318.235229492188,2318.2352294921875
1084,516.6556396484375,7,12348.405639648438,2348.4056396484375
1085,516.6556396484375,7,12358.205810546875,2358.205810546875
1086,516.6556396484375,7,12313.96533203125,2313.96533203125
1087,516.6556396484375,7,12318.375366210938,2318.3753662109375
1088,516.6556396484375,7,12316.765502929688,2316.7655029296875
1089,12464.74560546875,0,12464.74560546875,2464.74560546875
1090,12464.74560546875,0,12464.74560546875,2464.74560546875
1091,12464.74560546875,0,12464.74560546875,2464.74560546875
1092,12464.74560546875,0,12464.74560546875,2464.74560546875
1093,12464.74560546875,0,12464.74560546875,2464.74560546875
1094,12464.74560546875,0,12464.74560546875,2464.74560546875
1095,624.8052978515625,7,12464.74560546875,2464.74560546875
1096,624.8052978515625,7,12451.095092773438,2451.0950927734375
1097,624.8052978515625,7,12483.925537109375,2483.925537109375
1098,624.8052978515625,7,12422.535400390625,2422.535400390625
1099,624.8052978515625,7,12254.044921875,2254.044921875
1100,624.8052978515625,7,12215.614990234375,2215.614990234375
1101,624.8052978515625,7,12147.225708007812,2147.2257080078125
1102,12191.255126953125,0,12191.255126953125,2191.255126953125
1103,12191.255126953125,0,12191.255126953125,2191.255126953125
1104,12191.255126953125,0,12191.255126953125,2191.255126953125
1105,12191.255126953125,0,12191.255126953125,2191.255126953125
1106,12191.255126953125,0,12191.255126953125,2191.255126953125
1107,777.895263671875,7,12191.255126953125,2191.255126953125
1108,777.895263671875,7,12222.614990234375,2222.614990234375
1109,12245.085571289062,0,12245.085571289062,2245.0855712890625
1110,12245.085571289062,0,12245.085571289062,2245.0855712890625
1111,766.6954345703125,7,12245.085571289062,2245.0855712890625
1112,766.6954345703125,7,12338.255126953125,2338.255126953125
1113,766.6954345703125,7,12352.255126953125,2352.255126953125
1114,766.6954345703125,7,12352.8857421875,2352.8857421875
1115,12468.665161132812,0,12468.665161132812,2468.6651611328125
1116,12468.665161132812,0,12468.665161132812,2468.6651611328125
1117,12468.665161132812,0,12468.665161132812,2468.6651611328125
1118,12468.665161132812,0,12468.665161132812,2468.6651611328125
1119,652.7352294921875,7,12468.665161132812,2468.6651611328125
1120,652.7352294921875,7,12535.93505859375,2535.93505859375
1121,652.7352294921875,7,12586.055297851562,2586.0552978515625
1122,12731.375366210938,0,12731.375366210938,2731.3753662109375
1123,674.99560546875,7,12731.375366210938,2731.3753662109375
1124,674.99560546875,7,12644.365844726562,2644.3658447265625
1125,12587.875366210938,0,12587.875366210938,2587.8753662109375
1126,705.93505859375,7,12587.875366210938,2587.8753662109375
1127,12555.3251953125,0,12555.3251953125,2555.3251953125
1128,12555.3251953125,0,12555.3251953125,2555.3251953125
1129,12555.3251953125,0,12555.3251953125,2555.3251953125
1130,784.474853515625,7,12555.3251953125,2555.3251953125
1131,784.474853515625,7,12649.474853515625,2649.474853515625
1132,12641.564819335938,0,12641.564819335938,2641.5648193359375
1133,12641.564819335938,0,12641.564819335938,2641.5648193359375
1134,808.0648193359375,7,12641.564819335938,2641.5648193359375
1135,12540.90478515625,0,12540.90478515625,2540.90478515625
1136,952.755126953125,7,12540.90478515625,2540.90478515625
1137,952.755126953125,7,12547.555297851562,2547.5552978515625
1138,12800.675537109375,0,12800.675537109375,2800.675537109375
1139,12800.675537109375,0,12800.675537109375,2800.675537109375
1140,12800.675537109375,0,12800.675537109375,2800.675537109375
1141,914.255126953125,7,12800.675537109375,2800.675537109375
1142,914.255126953125,7,12965.035400390625,2965.035400390625
1143,914.255126953125,7,13046.305297851562,3046.3052978515625
1144,13125.755126953125,0,13125.755126953125,3125.755126953125
1145,13125.755126953125,0,13125.755126953125,3125.755126953125
1146,13125.755126953125,0,13125.755126953125,3125.755126953125
1147,13125.755126953125,0,13125.755126953125,3125.755126953125
1148,861.2655029296875,7,13125.755126953125,3125.755126953125
1149,861.2655029296875,7,13179.655639648438,3179.6556396484375
1150,13196.035400390625,0,13196.035400390625,3196.035400390625
1151,13196.035400390625,0,13196.035400390625,3196.035400390625
1152,852.864990234375,7,13196.035400390625,3196.035400390625
1153,13148.645263671875,0,13148.645263671875,3148.645263671875
1154,817.1651611328125,7,13148.645263671875,3148.645263671875
1155,817.1651611328125,7,13192.675537109375,3192.675537109375
1156,817.1651611328125,7,13157.954956054688,3157.9549560546875
1157,13210.595092773438,0,13210.595092773438,3210.5950927734375
1158,980.544921875,7,13210.595092773438,3210.5950927734375
1159,13374.814819335938,0,13374.814819335938,3374.8148193359375
1160,971.584716796875,7,13374.814819335938,3374.8148193359375
1161,971.584716796875,7,13345.414306640625,3345.414306640625
1162,13445.584716796875,0,13445.584716796875,3445.584716796875
1163,911.2447509765625,7,13445.584716796875,3445.584716796875
1164,13498.505126953125,0,13498.505126953125,3498.505126953125
1165,13498.505126953125,0,13498.505126953125,3498.505126953125
1166,13498.505126953125,0,13498.505126953125,3498.505126953125
1167,13498.505126953125,0,13498.505126953125,3498.505126953125
1168,13498.505126953125,0,13498.505126953125,3498.505126953125
1169,865.18505859375,7,13498.505126953125,3498.505126953125
1170,865.18505859375,7,13482.544921875,3482.544921875
1171,865.18505859375,7,13484.43505859375,3484.43505859375
1172,13515.794921875,0,13515.794921875,3515.794921875
1173,13515.794921875,0,13515.794921875,3515.794921875
1174,13515.794921875,0,13515.794921875,3515.794921875
1175,13515.794921875,0,13515.794921875,3515.794921875
1176,13515.794921875,0,13515.794921875,3515.794921875
1177,13515.794921875,0,13515.794921875,3515.794921875
1178,13515.794921875,0,13515.794921875,3515.794921875
1179,13515.794921875,0,13515.794921875,3515.794921875
1180,13515.794921875,0,13515.794921875,3515.794921875
1181,13515.794921875,0,13515.794921875,3515.794921875
1182,1087.294921875,7,13515.794921875,3515.794921875
1183,13514.534545898438,0,13514.534545898438,3514.5345458984375
1184,1008.7542724609375,7,13514.534545898438,3514.5345458984375
1185,1008.7542724609375,7,13475.754272460938,3475.7542724609375
1186,1008.7542724609375,7,13683.304443359375,3683.304443359375
1187,1008.7542724609375,7,13675.954101562498,3675.954101562498
1188,1008.7542724609375,7,13736.993896484375,3736.993896484375
1189,1008.7542724609375,7,13804.684204101562,3804.6842041015625
1190,1008.7542724609375,7,13841.993896484375,3841.993896484375
1191,1008.7542724609375,7,13902.894409179688,3902.8944091796875
1192,13898.554443359375,0,13898.554443359375,3898.554443359375
1193,13898.554443359375,0,13898.554443359375,3898.554443359375
1194,960.0345458984375,7,13898.554443359375,3898.554443359375
1195,13783.894409179688,0,13783.894409179688,3783.8944091796875
1196,964.304443359375,7,13783.894409179688,3783.8944091796875
1197,964.304443359375,7,13751.694580078125,3751.694580078125
1198,964.304443359375,7,13829.464477539062,3829.4644775390625
1199,964.304443359375,7,13826.734375,3826.734375
1200,964.304443359375,7,13831.214477539062,3831.2144775390625
1201,964.304443359375,7,13860.894409179688,3860.8944091796875
1202,964.304443359375,7,13698.7041015625,3698.7041015625
1203,964.304443359375,7,13836.464477539062,3836.4644775390625
1204,964.304443359375,7,13902.964477539062,3902.9644775390625
1205,13885.534545898438,0,13885.534545898438,3885.5345458984375
1206,1014.6348876953125,7,13885.534545898438,3885.5345458984375
1207,1014.6348876953125,7,13921.235229492188,3921.2352294921875
1208,13928.65478515625,0,13928.65478515625,3928.65478515625
1209,1129.43505859375,7,13928.65478515625,3928.65478515625
1210,1129.43505859375,7,13661.46533203125,3661.46533203125
1211,1129.43505859375,7,13600.35546875,3600.35546875
1212,1129.43505859375,7,13676.93505859375,3676.93505859375
1213,1129.43505859375,7,13548.834716796875,3548.834716796875
1214,1129.43505859375,7,13688.7646484375,3688.7646484375
1215,1129.43505859375,7,13607.564819335938,3607.5648193359375
1216,1129.43505859375,7,13322.665161132812,3322.6651611328125
1217,13415.834716796875,0,13415.834716796875,3415.834716796875
1218,13415.834716796875,0,13415.834716796875,3415.834716796875
1219,13415.834716796875,0,13415.834716796875,3415.834716796875
1220,836.694580078125,7,13415.834716796875,3415.834716796875
1221,13435.574340820312,0,13435.574340820312,3435.5743408203125
1222,13435.574340820312,0,13435.574340820312,3435.5743408203125
1223,13435.574340820312,0,13435.574340820312,3435.5743408203125
1224,13435.574340820312,0,13435.574340820312,3435.5743408203125
1225,13435.574340820312,0,13435.574340820312,3435.5743408203125
1226,550.2542724609375,7,13435.574340820312,3435.5743408203125
1227,550.2542724609375,7,13351.504272460938,3351.5042724609375
1228,13428.714477539062,0,13428.714477539062,3428.7144775390625
1229,13428.714477539062,0,13428.714477539062,3428.7144775390625
1230,13428.714477539062,0,13428.714477539062,3428.7144775390625
1231,512.87451171875,7,13428.714477539062,3428.7144775390625
1232,13428.994750976562,0,13428.994750976562,3428.9947509765625
1233,448.9644775390625,7,13428.994750976562,3428.9947509765625
1234,13465.114135742188,0,13465.114135742188,3465.1141357421875
1235,545.0042724609375,7,13465.114135742188,3465.1141357421875
1236,545.0042724609375,7,13662.37451171875,3662.37451171875
1237,545.0042724609375,7,13661.674682617188,3661.6746826171875
1238,13684.214477539062,0,13684.214477539062,3684.2144775390625
1239,13684.214477539062,0,13684.214477539062,3684.2144775390625
1240,13684.214477539062,0,13684.214477539062,3684.2144775390625
1241,13684.214477539062,0,13684.214477539062,3684.2144775390625
1242,13684.214477539062,0,13684.214477539062,3684.2144775390625
1243,13684.214477539062,0,13684.214477539062,3684.2144775390625
1244,13684.214477539062,0,13684.214477539062,3684.2144775390625
1245,13684.214477539062,0,13684.214477539062,3684.2144775390625
1246,578.4644775390625,7,13684.214477539062,3684.2144775390625
1247,578.4644775390625,7,13603.854614257812,3603.8546142578125
1248,578.4644775390625,7,13682.534545898438,3682.5345458984375
1249,13644.104614257812,0,13644.104614257812,3644.1046142578125
1250,13644.104614257812,0,13644.104614257812,3644.1046142578125
1251,13644.104614257812,0,13644.104614257812,3644.1046142578125
1252,676.1842041015625,7,13644.104614257812,3644.1046142578125
1253,676.1842041015625,7,13619.464477539062,3619.4644775390625
1254,13679.524169921875,0,13679.524169921875,3679.524169921875
1255,13679.524169921875,0,13679.524169921875,3679.524169921875
1256,480.884033203125,7,13679.524169921875,3679.524169921875
1257,480.884033203125,7,13717.184204101562,3717.1842041015625
1258,480.884033203125,7,13702.274169921875,3702.274169921875
1259,480.884033203125,7,13536.513793945312,3536.5137939453125
1260,13396.164306640625,0,13396.164306640625,3396.164306640625
1261,13396.164306640625,0,13396.164306640625,3396.164306640625
1262,13396.164306640625,0,13396.164306640625,3396.164306640625
1263,13396.164306640625,0,13396.164306640625,3396.164306640625
1264,13396.164306640625,0,13396.164306640625,3396.164306640625
1265,13396.164306640625,0,13396.164306640625,3396.164306640625
1266,13396.164306640625,0,13396.164306640625,3396.164306640625
1267,13396.164306640625,0,13396.164306640625,3396.164306640625
1268,13396.164306640625,0,13396.164306640625,3396.164306640625
1269,292.9342041015627,7,13396.164306640623,3396.164306640623
1270,292.9342041015627,7,13449.784545898438,3449.7845458984375
1271,292.9342041015627,7,13420.664306640623,3420.664306640623
1272,292.9342041015627,7,13443.2041015625,3443.2041015625
1273,13336.734375,0,13336.734375,3336.734375
1274,250.72399902343773,7,13336.734374999998,3336.734374999998
1275,250.72399902343773,7,13399.03369140625,3399.03369140625
1276,13438.373657226562,0,13438.373657226562,3438.3736572265625
1277,252.61328125000023,7,13438.37365722656,3438.3736572265607
1278,252.61328125000023,7,13420.59338378906,3420.5933837890607
1279,252.61328125000023,7,13445.233520507812,3445.2335205078125
1280,13326.653076171875,0,13326.653076171875,3326.653076171875
1281,13326.653076171875,0,13326.653076171875,3326.653076171875
1282,197.2430419921875,7,13326.653076171875,3326.653076171875
1283,197.2430419921875,7,13346.602905273438,3346.6029052734375
1284,197.2430419921875,7,13473.793212890625,3473.793212890625
1285,13479.392700195312,0,13479.392700195312,3479.3927001953125
1286,259.6824951171875,7,13479.392700195312,3479.3927001953125
1287,13355.63232421875,0,13355.63232421875,3355.63232421875
1288,210.6124267578125,7,13355.63232421875,3355.63232421875
1289,210.6124267578125,7,13406.172119140625,3406.172119140625
1290,13320.422119140625,0,13320.422119140625,3320.422119140625
1291,13320.422119140625,0,13320.422119140625,3320.422119140625
1292,72.9921875,7,13320.422119140625,3320.422119140625
1293,72.9921875,7,13376.702392578125,3376.702392578125
1294,72.9921875,7,13456.362426757812,3456.3624267578125
1295,72.9921875,7,13441.452392578125,3441.452392578125
1296,72.9921875,7,13513.202392578125,3513.202392578125
1297,13537.981811523438,0,13537.981811523438,3537.9818115234375
1298,13537.981811523438,0,13537.981811523438,3537.9818115234375
1299,68.3018798828125,7,13537.981811523438,3537.9818115234375
1300,68.3018798828125,7,13563.4619140625,3563.4619140625
1301,68.3018798828125,7,13651.521606445312,3651.5216064453125
1302,13714.381469726562,0,13714.381469726562,3714.3814697265625
1303,13714.381469726562,0,13714.381469726562,3714.3814697265625
1304,13714.381469726562,0,13714.381469726562,3714.3814697265625
1305,107.15136718750023,7,13714.38146972656,3714.3814697265607
1306,107.15136718750023,7,13617.921264648438,3617.9212646484375
1307,107.15136718750023,7,13660.271606445312,3660.2716064453125
1308,107.15136718750023,7,13671.611572265625,3671.611572265625
1309,107.15136718750023,7,13701.081298828125,3701.081298828125
1310,107.15136718750023,7,13806.01123046875,3806.01123046875
1311,107.15136718750023,7,13823.51123046875,3823.51123046875
1312,107.15136718750023,7,13847.241333007812,3847.2413330078125
1313,13845.421264648438,0,13845.421264648438,3845.4212646484375
1314,13845.421264648438,0,13845.421264648438,3845.4212646484375
1315,128.7110595703125,7,13845.421264648438,3845.4212646484375
1316,13829.250854492188,0,13829.250854492188,3829.2508544921875
1317,13829.250854492188,0,13829.250854492188,3829.2508544921875
1318,13829.250854492188,0,13829.250854492188,3829.2508544921875
1319,13829.250854492188,0,13829.250854492188,3829.2508544921875
1320,6.910888671875,7,13829.250854492188,3829.2508544921875
1321,13904.990478515625,0,13904.990478515625,3904.990478515625
1322,13904.990478515625,0,13904.990478515625,3904.990478515625
1323,13904.990478515625,0,13904.990478515625,3904.990478515625
1324,95.1807861328125,7,13904.990478515625,3904.990478515625
1325,13847.941162109375,0,13847.941162109375,3847.941162109375
1326,13847.941162109375,0,13847.941162109375,3847.941162109375
1327,13847.941162109375,0,13847.941162109375,3847.941162109375
1328,34.98095703125,7,13847.941162109375,3847.941162109375
1329,34.98095703125,7,13905.970581054688,3905.9705810546875
1330,34.98095703125,7,13741.820922851562,3741.8209228515625
1331,34.98095703125,7,13882.520751953125,3882.520751953125
1332,13850.390991210938,0,13850.390991210938,3850.3909912109375
1333,13850.390991210938,0,13850.390991210938,3850.3909912109375
1334,1928.3309326171875,6,13850.390991210938,3850.3909912109375
1335,13856.210815429688,0,13856.210815429688,3856.2108154296875
1336,13856.210815429688,0,13856.210815429688,3856.2108154296875
1337,3.840576171875,7,13856.210815429688,3856.2108154296875
1338,13793.490234375,0,13793.490234375,3793.490234375
1339,3.0006103515625,7,13793.490234375,3793.490234375
1340,3.0006103515625,7,13517.69091796875,3517.69091796875
1341,13479.05078125,0,13479.05078125,3479.05078125
1342,1845.11083984375,6,13479.05078125,3479.05078125
1343,1845.11083984375,6,13366.37060546875,3366.37060546875
1344,1845.11083984375,6,13366.55078125,3366.55078125
1345,1845.11083984375,6,13302.530517578125,3302.530517578125
1346,13434.650634765625,0,13434.650634765625,3434.650634765625
1347,13434.650634765625,0,13434.650634765625,3434.650634765625
1348,13434.650634765625,0,13434.650634765625,3434.650634765625
1349,13434.650634765625,0,13434.650634765625,3434.650634765625
1350,13434.650634765625,0,13434.650634765625,3434.650634765625
1351,1704.290283203125,6,13434.650634765625,3434.650634765625
1352,1704.290283203125,6,13534.730224609375,3534.730224609375
1353,1704.290283203125,6,13593.890136718748,3593.890136718748
1354,1704.290283203125,6,13623.350341796875,3623.350341796875
1355,1704.290283203125,6,13658.51025390625,3658.51025390625
1356,13634.6904296875,0,13634.6904296875,3634.6904296875
1357,1647.170166015625,6,13634.6904296875,3634.6904296875
1358,1647.170166015625,6,13647.290283203125,3647.290283203125
1359,13647.89013671875,0,13647.89013671875,3647.89013671875
1360,1667.4501953125,6,13647.89013671875,3647.89013671875
1361,1667.4501953125,6,13687.670166015625,3687.670166015625
1362,13681.13037109375,0,13681.13037109375,3681.13037109375
1363,13681.13037109375,0,13681.13037109375,3681.13037109375
1364,13681.13037109375,0,13681.13037109375,3681.13037109375
1365,13681.13037109375,0,13681.13037109375,3681.13037109375
1366,1671.89013671875,6,13681.13037109375,3681.13037109375
1367,1671.89013671875,6,13602.52978515625,3602.52978515625
1368,1671.89013671875,6,13646.02978515625,3646.02978515625
1369,13656.58984375,0,13656.58984375,3656.58984375
1370,1743.349609375,6,13656.58984375,3656.58984375
1371,1743.349609375,6,13648.129638671875,3648.129638671875
1372,1743.349609375,6,13737.2294921875,3737.2294921875
1373,1743.349609375,6,13752.769287109375,3752.769287109375
1374,13811.509521484375,0,13811.509521484375,3811.509521484375
1375,13811.509521484375,0,13811.509521484375,3811.509521484375
1376,1845.769287109375,6,13811.509521484375,3811.509521484375
1377,1845.769287109375,6,13742.389404296875,3742.389404296875
1378,1845.769287109375,6,13835.569580078125,3835.569580078125
1379,1845.769287109375,6,13641.709228515625,3641.709228515625
1380,1845.769287109375,6,13742.869140624998,3742.869140624998
1381,1845.769287109375,6,13712.569580078125,3712.569580078125
1382,1845.769287109375,6,13679.509521484375,3679.509521484375
1383,13522.7294921875,0,13522.7294921875,3522.7294921875
1384,13522.7294921875,0,13522.7294921875,3522.7294921875
1385,13522.7294921875,0,13522.7294921875,3522.7294921875
1386,13522.7294921875,0,13522.7294921875,3522.7294921875
1387,13522.7294921875,0,13522.7294921875,3522.7294921875
1388,1709.3894042968752,6,13522.729492187498,3522.729492187498
1389,1709.3894042968752,6,13278.649169921875,3278.649169921875
1390,13146.16943359375,0,13146.16943359375,3146.16943359375
1391,13146.16943359375,0,13146.16943359375,3146.16943359375
1392,2.269775390625,7,13146.16943359375,3146.16943359375
1393,2.269775390625,7,13039.69970703125,3039.69970703125
1394,2.269775390625,7,13041.58984375,3041.58984375
1395,13209.58984375,0,13209.58984375,3209.58984375
1396,13209.58984375,0,13209.58984375,3209.58984375
1397,13209.58984375,0,13209.58984375,3209.58984375
1398,13209.58984375,0,13209.58984375,3209.58984375
1399,13209.58984375,0,13209.58984375,3209.58984375
1400,13209.58984375,0,13209.58984375,3209.58984375
1401,13209.58984375,0,13209.58984375,3209.58984375
1402,13209.58984375,0,13209.58984375,3209.58984375
1403,1315.78955078125,6,13209.58984375,3209.58984375
1404,1315.78955078125,6,13283.689697265625,3283.689697265625
1405,1315.78955078125,6,13424.08984375,3424.08984375
1406,1315.78955078125,6,13422.64990234375,3422.64990234375
1407,1315.78955078125,6,13388.389404296873,3388.389404296873
1408,1315.78955078125,6,13457.209228515625,3457.209228515625
1409,13503.04931640625,0,13503.04931640625,3503.04931640625
1410,13503.04931640625,0,13503.04931640625,3503.04931640625
1411,1273.4892578125,6,13503.04931640625,3503.04931640625
1412,1273.4892578125,6,13511.569580078123,3511.569580078123
1413,1273.4892578125,6,13502.9892578125,3502.9892578125
1414,1273.4892578125,6,13509.468994140625,3509.468994140625
1415,13512.408935546875,0,13512.408935546875,3512.408935546875
1416,13512.408935546875,0,13512.408935546875,3512.408935546875
1417,13512.408935546875,0,13512.408935546875,3512.408935546875
1418,13512.408935546875,0,13512.408935546875,3512.408935546875
1419,1195.908935546875,6,13512.408935546875,3512.408935546875
1420,13576.908935546875,0,13576.908935546875,3576.908935546875
1421,13576.908935546875,0,13576.908935546875,3576.908935546875
1422,13576.908935546875,0,13576.908935546875,3576.908935546875
1423,13576.908935546875,0,13576.908935546875,3576.908935546875
1424,1171.548583984375,6,13576.908935546875,3576.908935546875
1425,13492.188232421875,0,13492.188232421875,3492.188232421875
1426,13492.188232421875,0,13492.188232421875,3492.188232421875
1427,13492.188232421875,0,13492.188232421875,3492.188232421875
1428,1060.668701171875,6,13492.188232421875,3492.188232421875
1429,1060.668701171875,6,13512.889404296875,3512.889404296875
1430,13422.529052734375,0,13422.529052734375,3422.529052734375
1431,13422.529052734375,0,13422.529052734375,3422.529052734375
1432,13422.529052734375,0,13422.529052734375,3422.529052734375
1433,13422.529052734375,0,13422.529052734375,3422.529052734375
1434,1408.54931640625,6,13422.529052734375,3422.529052734375
1435,1408.54931640625,6,13346.329345703125,3346.329345703125
1436,1408.54931640625,6,13244.9892578125,3244.9892578125
1437,1408.54931640625,6,13485.889404296873,3485.889404296873
1438,1408.54931640625,6,13775.92919921875,3775.92919921875
1439,1408.54931640625,6,13832.44873046875,3832.44873046875
1440,1408.54931640625,6,13879.78955078125,3879.78955078125
1441,13901.56884765625,0,13901.56884765625,3901.56884765625
1442,1410.28955078125,6,13901.56884765625,3901.56884765625
1443,13942.90966796875,0,13942.90966796875,3942.90966796875
1444,13942.90966796875,0,13942.90966796875,3942.90966796875
1445,13942.90966796875,0,13942.90966796875,3942.90966796875
1446,13942.90966796875,0,13942.90966796875,3942.90966796875
1447,13942.90966796875,0,13942.90966796875,3942.90966796875
1448,1819.429931640625,6,13942.90966796875,3942.90966796875
1449,1819.429931640625,6,13835.08984375,3835.08984375
1450,13974.830078125,0,13974.830078125,3974.830078125
1451,1601.99072265625,6,13974.830078125,3974.830078125
1452,1601.99072265625,6,13870.85107421875,3870.85107421875
1453,1601.99072265625,6,13771.55078125,3771.55078125
1454,1601.99072265625,6,13740.1708984375,3740.1708984375
1455,13669.61083984375,0,13669.61083984375,3669.61083984375
1456,13669.61083984375,0,13669.61083984375,3669.61083984375
1457,13669.61083984375,0,13669.61083984375,3669.61083984375
1458,13669.61083984375,0,13669.61083984375,3669.61083984375
1459,1476.890869140625,6,13669.61083984375,3669.61083984375
1460,1476.890869140625,6,13855.790283203125,3855.790283203125
1461,13787.811279296875,0,13787.811279296875,3787.811279296875
1462,13787.811279296875,0,13787.811279296875,3787.811279296875
1463,1610.510986328125,6,13787.811279296875,3787.811279296875
1464,13623.47119140625,0,13623.47119140625,3623.47119140625
1465,13623.47119140625,0,13623.47119140625,3623.47119140625
1466,13623.47119140625,0,13623.47119140625,3623.47119140625
1467,1498.3713378906252,6,13623.471191406248,3623.471191406248
1468,1498.3713378906252,6,13798.551513671875,3798.551513671875
1469,13747.431396484375,0,13747.431396484375,3747.431396484375
1470,1372.311279296875,6,13747.431396484375,3747.431396484375
1471,13705.131103515625,0,13705.131103515625,3705.131103515625
1472,13705.131103515625,0,13705.131103515625,3705.131103515625
1473,13705.131103515625,0,13705.131103515625,3705.131103515625
1474,1293.950927734375,6,13705.131103515625,3705.131103515625
1475,1293.950927734375,6,13824.830810546875,3824.830810546875
1476,13875.890869140625,0,13875.890869140625,3875.890869140625
1477,13875.890869140625,0,13875.890869140625,3875.890869140625
1478,1277.811279296875,6,13875.890869140625,3875.890869140625
1479,1277.811279296875,6,13862.510986328125,3862.510986328125
1480,1277.811279296875,6,13939.611572265625,3939.611572265625
1481,13935.770751953125,0,13935.770751953125,3935.770751953125
1482,13935.770751953125,0,13935.770751953125,3935.770751953125
1483,13935.770751953125,0,13935.770751953125,3935.770751953125
1484,13935.770751953125,0,13935.770751953125,3935.770751953125
1485,13935.770751953125,0,13935.770751953125,3935.770751953125
1486,13935.770751953125,0,13935.770751953125,3935.770751953125
1487,1289.090576171875,6,13935.770751953125,3935.770751953125
1488,1289.090576171875,6,13880.270751953125,3880.270751953125
1489,1289.090576171875,6,13895.330810546875,3895.330810546875
1490,13716.650634765625,0,13716.650634765625,3716.650634765625
1491,13716.650634765625,0,13716.650634765625,3716.650634765625
1492,13716.650634765625,0,13716.650634765625,3716.650634765625
1493,1475.210693359375,6,13716.650634765625,3716.650634765625
1494,1475.210693359375,6,13870.910400390625,3870.910400390625
1495,1475.210693359375,6,13795.610107421875,3795.610107421875
1496,1475.210693359375,6,13962.350341796875,3962.350341796875
1497,1475.210693359375,6,13920.890869140625,3920.890869140625
1498,1475.210693359375,6,14072.210693359375,4072.210693359375
1499,14010.830810546875,0,14010.830810546875,4010.830810546875
1500,1362.230224609375,6,14010.830810546875,4010.830810546875
1501,1362.230224609375,6,13988.749755859375,3988.749755859375
1502,1362.230224609375,6,13911.230224609375,3911.230224609375
1503,13728.530517578125,0,13728.530517578125,3728.530517578125
1504,13728.530517578125,0,13728.530517578125,3728.530517578125
1505,13728.530517578125,0,13728.530517578125,3728.530517578125
1506,1211.090576171875,6,13728.530517578125,3728.530517578125
1507,1211.090576171875,6,13618.429931640625,3618.429931640625
1508,1211.090576171875,6,13569.230224609375,3569.230224609375
1509,13612.850341796875,0,13612.850341796875,3612.850341796875
1510,1129.129638671875,6,13612.850341796875,3612.850341796875
1511,1129.129638671875,6,13587.110107421875,3587.110107421875
1512,1129.129638671875,6,13620.529052734375,3620.529052734375
1513,1129.129638671875,6,13676.209228515625,3676.209228515625
1514,13741.489990234375,0,13741.489990234375,3741.489990234375
1515,13741.489990234375,0,13741.489990234375,3741.489990234375
1516,1166.449462890625,6,13741.489990234375,3741.489990234375
1517,1166.449462890625,6,13806.228759765625,3806.228759765625
1518,13796.389404296875,0,13796.389404296875,3796.389404296875
1519,13796.389404296875,0,13796.389404296875,3796.389404296875
1520,13796.389404296875,0,13796.389404296875,3796.389404296875
1521,1212.649169921875,6,13796.389404296875,3796.389404296875
1522,13860.408935546875,0,13860.408935546875,3860.408935546875
